interarrival,prefill_len,decode_len
391.668820716955,711,16
78.48242457596385,928,16
33.99757844652656,441,12
433.2500657167884,1200,239
37.150637966260966,751,324
291.8674855441318,1425,236
435.770143847511,1985,9
1279.3444459162286,358,148
1161.9469413929116,817,37
427.4790177948549,661,22
319.35405153821455,196,155
480.4299031455654,694,9
1183.9118517352279,32,487
2150.3691450610386,928,34
15.382950179381405,1775,16
1596.223032542408,350,106
743.0839105009541,892,902
35.641953692377996,1757,7
736.1269288984811,1965,12
496.72395641514805,927,292
1079.6235509405285,146,110
279.82415013304427,147,11
319.9298271578996,1506,416
830.1390114146767,689,389
302.27993010717586,762,448
341.63402144335186,1331,17
128.086273453057,605,20
183.36383110377173,846,13
155.05537585234188,1001,116
21.36623941806351,1311,129
399.8857559161496,721,197
845.3907258631164,1401,644
672.4737178818535,87,400
129.43539340312643,1549,23
403.49148625470224,1632,51
308.20083846621037,1623,13
775.2386343609339,1906,13
199.3833264013195,725,51
17.04384915778361,1247,119
997.8565752007486,221,6
507.20583673510436,191,201
91.75768042032306,750,18
105.2796754088636,1661,11
232.15079943921225,463,210
295.7736107599953,1221,171
183.28029206448497,783,412
331.42387137243657,549,23
1019.3379426768912,1202,304
454.4667807914286,993,281
210.8746779227916,530,883
900.2435353782317,598,520
543.9163317808467,967,142
411.75870808674114,1819,50
332.22470206791354,535,555
42.02817436963038,864,3
410.8721093050232,1578,23
232.19594094102825,300,20
365.3664791228193,1536,123
60.55470423802838,810,198
705.1928278403662,401,63
327.93134098243974,892,860
812.5466267502233,218,16
105.91786896276648,821,122
1271.761943246088,815,14
394.6001018094688,1087,722
35.97856905926215,1274,18
172.0988237400784,380,10
1854.2522336242826,354,51
434.3745446619525,1551,6
248.81881276159788,1525,2
1130.6384386911634,285,160
204.9354678008015,1175,6
628.5449531736818,375,612
72.29007222534612,122,13
546.0798451872096,139,1273
309.1070075372848,317,14
252.68143935178472,904,379
120.43739248392869,1908,126
2001.600444737571,747,5
60.32217267726436,1685,6
104.00821932548935,53,332
216.62592608481478,1772,63
64.25174107661914,132,5
1251.8273925084343,798,298
1102.7164744095505,675,3
263.58697756043046,984,4
309.97161740230837,1001,33
29.303735060912057,1383,391
835.9632177643068,1543,303
693.186867870674,1608,38
228.43548479992072,522,201
296.3843119826296,371,8
492.3128468668544,141,85
286.43265371860747,1261,14
145.87004606887666,2,6
161.41218577277212,13,72
332.9768617766134,85,12
2381.1040560875686,813,279
307.7480392802632,677,31
26.24664610058265,92,485
1276.2974461666602,752,10
166.96748932001,58,725
18.578336835024007,958,28
34.300126242494215,993,295
85.80457430023269,1331,105
459.67971589337844,1524,130
209.75719481096613,974,529
1139.445108212243,624,253
720.6212236090701,1046,56
176.86577602899504,457,273
1955.2018021366328,105,428
501.9925990079305,1132,49
8.042334095470643,1322,50
284.3069876115454,1143,438
1102.4231809581086,91,425
160.42084566976504,1057,19
1195.64216509899,647,247
436.77972462477715,767,398
399.89655707610694,341,331
208.19824180362022,1217,12
1437.6138254851492,33,258
257.4630871979497,1028,11
459.9669955076089,1486,94
463.35435384364234,1561,20
471.37006835824025,768,333
167.01483907337038,798,729
914.5450870442355,123,182
411.62335754392325,16,8
224.80061104384578,1430,307
177.83439226003946,124,11
55.169174340940465,1375,7
430.73394615355875,366,14
697.623104465676,354,13
250.96576348265114,1631,364
1130.472730081419,849,12
61.322857975645455,1305,437
305.9266080173872,1025,52
470.1313854739368,861,5
385.3942046141206,26,195
1006.9432078466889,1004,349
526.6829455595498,259,353
796.8725224887895,317,12
496.0374719226522,1118,195
192.89860823875554,748,345
145.48867233905384,1671,40
196.90214647702788,1742,13
239.79410681924125,1956,11
801.5320838175184,596,11
567.3633543940883,313,16
801.6241879572553,1856,7
1184.9542564927,1634,2
770.8816528607891,403,386
1498.2859562285018,725,21
1368.2125245093112,376,755
176.9498837102617,665,11
227.69625430865094,1164,235
391.3830626403691,141,74
536.2040955798439,350,12
285.686187575902,1224,433
708.608049955442,1926,18
457.00153333350545,585,12
414.1802792756894,640,954
71.82447741013581,448,525
85.90376455993885,1286,13
171.81219016102446,1054,5
1500.6848043544728,801,14
36.2381177676549,1150,551
1474.3664346883422,30,463
296.4017679210053,548,10
261.77477935298253,1395,30
857.8434114094252,661,20
814.0242214294992,1606,4
65.7608708745843,368,515
763.4078466392826,889,14
326.75947555492195,641,72
178.40994564439484,38,30
52.44086015748434,752,21
410.0783738945154,822,12
692.8620404999507,863,14
991.4083532252511,505,5
1628.360683043512,782,744
60.09749534935917,254,274
231.076543104412,1120,14
22.81191480796156,1554,10
461.6678017158708,648,6
999.4563822882806,749,5
531.3796194280304,1014,255
224.99766273430873,818,4
652.251035083663,1822,12
2600.134373354247,1818,6
0.5132202641871563,1266,119
804.8390095961643,1908,15
180.53862476824426,517,8
628.4016245149226,2005,17
123.68036624862982,136,22
103.04989716018947,259,1290
758.2255407613228,933,47
666.689908347953,1573,41
762.137400367395,342,69
647.3575110330328,1570,28
46.067806229688266,474,13
980.3623785528117,1492,55
216.77737241962282,734,956
113.38575559183099,1328,541
383.23556031013015,613,4
194.03024196935564,787,8
565.6801841611981,598,2
542.2600370336315,1022,291
867.5824441092541,124,281
2306.2869842128475,1235,639
734.7473993415614,670,193
69.77172304417728,611,13
657.4578643426894,659,115
382.5305439657501,1613,13
378.62258694256934,1518,266
188.04610910727402,93,266
80.10348082705555,410,9
86.86326522453088,527,36
27.119973568500896,597,458
748.137739710049,1241,467
622.800640733832,155,7
888.2352454975564,90,6
556.7449092883074,1692,351
83.96144611247098,17,1187
608.7547245093679,199,395
373.0790658187869,1781,12
52.5914802730178,849,88
1076.6478208035446,810,24
1063.3274459808167,346,2
451.8840914763132,311,68
248.73544234310535,284,22
124.20988624919495,1267,45
46.94764836294465,996,79
749.6660740662709,251,24
1556.0196952291583,590,44
6.4640613844756505,1525,13
298.376652289547,821,466
51.240930505233926,108,292
247.86809109066112,275,456
397.2391624161907,98,117
256.2479417361179,577,17
7.942186366865405,704,748
2015.9979667693672,799,107
1189.0507648620685,1402,16
676.5931098958217,1333,36
234.03935981768083,881,106
534.6467457290756,1525,290
565.5204447678666,310,192
190.12632612839423,1408,76
18.512228510313317,1399,2
445.1170219532275,752,818
1352.2849575684002,537,11
629.7062672809354,481,26
118.28772256900452,871,18
370.97305544638687,789,11
226.1249837786752,1187,283
361.49082392622705,539,9
588.6034201699484,509,307
304.88147666974396,1607,23
1112.6943155818387,1207,476
538.5270531220497,1360,9
198.56308250882577,1343,266
433.1934561422086,1586,17
277.78786571782973,38,298
717.8813597405257,1405,72
3.4182694015666946,1437,179
402.66988203507964,354,251
10.867073337871476,205,361
1773.3872487029478,623,9
323.8065804390576,976,356
149.41170416322527,909,10
53.632043990518554,26,21
191.12560111398773,1524,124
459.58327911175627,390,20
1649.2757436213026,1672,208
45.329346442891655,1082,25
107.89594373803197,277,136
148.23665589459551,1200,202
663.9779639178435,51,218
37.60748462608357,229,1355
1027.6899336393806,1574,337
112.98901948363435,511,249
578.7182051335691,268,991
653.4482382907078,748,24
1022.0384364059128,849,407
106.33686105769856,811,13
587.2935244679201,1842,91
199.0977910904163,1595,44
224.68215738847627,687,579
324.53075454274057,619,55
64.2798121977367,273,14
203.1068168410882,202,18
1289.8742897044317,149,7
91.07107407868102,1033,12
173.063229897387,796,388
752.6895159058329,635,6
131.49881735316984,789,10
82.31890061644287,488,19
96.62007160449743,1331,415
1940.9589869477843,1200,57
243.77354703160339,548,205
230.4580534331895,380,791
646.7510771147292,552,334
29.62020983059445,614,416
84.92476590446319,1285,311
581.7314554527366,637,37
176.06846607254556,380,144
552.9521737240709,823,24
10.571745567604784,51,553
407.9888562667137,466,248
359.22355995394,24,287
71.53638495139118,385,8
57.78188923745387,601,98
1203.763702705987,992,472
321.4773649580138,716,245
23.400500042476494,122,185
73.51940921613436,1452,14
510.36732397711523,1521,305
296.10218062551814,350,482
416.2124351998457,599,499
280.22717340589895,274,17
1187.271838759421,1143,34
797.4361678424523,1328,305
1791.668196759468,148,129
1280.3234017546586,785,87
596.3530577964706,802,290
24.667633901648664,381,767
3206.899112674075,204,400
293.10155381132216,816,27
28.771036727840755,360,354
2175.4090420143175,929,13
386.21556195437364,614,14
280.84271356731233,775,11
9.137309211951951,834,291
255.6881731948011,1750,40
92.54748843505787,1732,138
580.2144473317745,642,20
3.610518790490124,915,269
348.1153956052906,1604,340
20.434545035650224,127,87
573.563323861111,1170,117
1397.9531446513706,320,26
20.24543761600987,350,12
49.734055535233914,1090,599
331.35074849702715,13,468
1848.4074409456375,1909,127
242.33363677668692,328,466
437.02914139512416,74,24
655.5561462046235,302,772
1202.2765272798226,33,467
89.06025631985285,1118,735
1108.0763845167191,191,32
450.1186176440713,144,13
748.7419266421381,529,5
160.15786788786858,12,36
316.95959780894714,1250,365
107.15690047755226,1157,9
881.5063511545693,847,49
104.63262219426721,19,22
363.33546151627354,412,28
247.37633117750738,18,45
23.250878331214732,411,2
242.87061336503734,188,143
701.4027292746173,475,195
344.11608124196306,108,209
166.19484912267916,373,404
269.50041378750353,748,25
680.4096873410647,1030,10
504.26676535945546,970,77
53.736781427685095,702,239
346.3672694271663,402,578
101.26351022246469,387,9
1753.325900072785,458,486
613.3945364104196,482,420
38.61486704470354,1107,34
130.4337679781522,1257,18
37.18691306136775,524,16
211.28613483846075,10,230
790.7771220924479,496,364
31.583134350021975,831,8
82.62922484867468,1641,7
142.27071462058942,1436,11
447.2593035867998,447,83
1680.592851346655,318,35
790.8996286647646,288,363
102.53822565314232,379,102
565.9844362047045,1656,133
371.56773209774644,885,754
309.2761374914023,962,663
1092.6487195141822,413,12
405.50716382235277,1770,171
67.46677841417679,9,248
82.41599117320594,1295,17
1166.0368743983547,851,2
38.219278969847934,1226,9
67.84017069491988,111,92
484.00373566317376,141,57
116.13150256514832,1433,11
799.6661494229007,341,53
245.8813204392697,326,12
301.0524224471586,851,623
62.947636658912174,727,474
13.059570962781613,1112,186
650.9435625091677,173,3
35.14053729942288,1584,23
467.2425456218663,1494,17
352.5379324565264,5,193
334.0934465216241,1266,195
162.84574939687388,1165,41
644.8934490897595,321,97
233.98799204779323,308,8
74.96959389476827,1326,461
26.365628998176735,1536,402
191.71817828116158,1018,26
428.17540696107733,787,54
113.77114723238994,296,5
619.698186070279,467,388
52.61859183098701,482,79
291.9278856537713,769,356
351.72099067401274,378,26
786.485509638896,1432,40
57.37321525034699,258,349
0.7663535747759932,693,522
348.77572692326515,761,292
74.68448897397361,1131,8
387.618699952043,836,54
15.29429827320757,762,338
308.4201132434232,340,217
226.5189405912804,613,17
77.66671291589968,705,22
288.3770014048934,256,781
296.4561297553485,939,398
32.13497417721332,167,6
516.4880116248512,1193,5
1119.9658830056776,551,18
434.50297373989264,927,6
451.0582148273535,884,11
630.8237247404733,1141,2
1257.1319150375664,700,4
1848.7961349597103,1474,47
310.22762086911183,139,4
1325.9723616267602,2014,4
203.47631005094635,18,92
594.5820292852352,746,152
1262.3463805454876,5,215
7.481587334584721,991,817
1157.7336377666243,1613,43
988.9184038186266,357,34
105.15402221249553,374,54
240.98168489342882,568,10
59.957332112202835,50,112
628.6191683096408,1624,18
686.8296042259549,1000,1
972.865756036582,421,202
266.2466968045811,1341,70
454.5913036809094,356,286
848.2936388644607,76,1014
44.81372534993752,815,413
58.00100619219333,1631,8
778.3159168793954,1046,373
266.6704509670957,1547,92
742.349149249091,649,166
0.06875080650239329,458,263
55.862565873318076,344,6
210.0156215824618,613,21
231.738770977376,396,27
820.2560015143241,1144,102
325.89993389819836,435,325
1143.1330805337764,23,44
252.73583867456512,536,33
31.685182038293465,544,96
279.9630865386637,392,28
241.9858323978105,236,13
364.48105880233163,117,111
466.8236744051049,1453,15
27.753428735790617,769,45
439.36163510988683,232,159
64.85892681440593,361,232
258.4251486696684,690,13
1018.8278366299559,1115,57
65.6830270041791,567,282
107.04151783660078,110,23
251.40367173728333,133,243
28.47748731223514,1845,6
154.17591138544017,200,12
36.86145730559922,1684,9
296.3461594927716,352,385
389.4210755251192,969,37
632.4241807405153,382,11
1173.514757629905,1866,8
263.12187011784357,473,675
451.81745025909044,1315,12
28.319111424889577,590,468
294.8365546760042,1598,422
932.6982712146648,477,10
410.13549464791697,400,449
214.93298432393868,1076,95
42.73497049462514,1042,512
315.57619668204495,350,6
1147.2686020197748,1018,119
35.09340636170639,1120,20
346.00154891370215,1041,326
254.029374372078,888,148
651.3759670761252,986,62
74.91353051837861,1469,12
85.8380385504175,257,280
575.449765670449,298,250
520.8235527327865,651,768
333.32721218261264,101,28
2.088452842277561,173,44
884.8533671003638,30,290
1999.4851628687861,1016,14
503.2903477540298,6,125
1237.243718169015,725,22
648.252225242736,16,10
526.8688511668951,11,201
197.81881037813312,1061,161
37.948227705936645,41,6
14.948455982600953,6,408
273.7638822464931,1712,332
281.29223818448315,1154,310
223.1141007752905,1593,16
13.887928697203526,29,191
101.6344832765275,732,404
67.09859351981032,179,397
5.8607694971998345,8,65
441.282983917663,545,85
47.62973738446332,923,17
73.42905509128813,353,15
47.71457202143834,838,11
661.3700511315459,540,768
982.3180815434279,1071,70
57.81206353203476,1292,400
437.1385314607447,1156,120
441.9497167558939,249,199
151.01628078451353,1160,154
405.93298193149855,634,39
259.60823357558684,387,37
52.06469620888892,1512,30
1451.8791136343164,1458,297
518.9390204450738,173,239
1407.192711389485,9,79
74.84504951178582,298,275
722.571611258308,418,27
249.51165907421964,29,504
1213.616659293112,1156,21
530.9820332159514,50,269
72.77243638170141,5,228
15.09192154783105,1082,7
61.36812756048658,12,172
570.1452485386083,13,318
4.844696058185124,601,401
297.41463994611814,838,167
368.14444944225374,684,7
764.6800632419347,465,2
270.47538561633274,334,10
2.515109696895362,911,20
112.8691513999004,228,7
22.27299399953721,242,140
1810.658024214377,831,46
465.0415629770783,719,14
0.8785706599309253,271,419
17.961635616087793,849,368
116.83020236588274,1651,2
689.8007050061437,1799,28
232.7736080083257,1046,236
321.7966305475868,430,13
941.5806829756284,865,310
1014.2347756168683,270,11
255.2381640352581,1366,9
652.6999161949221,2024,11
121.9669264425756,213,2
88.04473464125107,731,35
1710.6464856485086,932,988
464.76182826712113,491,265
489.5374934196014,684,246
961.100009582273,61,794
12.52871041864491,567,538
153.92731855848476,95,63
580.5740956458397,133,158
277.1558079447991,944,32
1308.5292317716037,774,644
273.77466770758485,718,35
62.10588745037082,502,355
1087.2638525821897,970,157
2.3451008319774664,179,18
650.0468465919715,1366,498
3.827479273099716,1825,19
284.4149594485974,757,18
105.18906229156036,722,145
1384.9394014579923,1758,195
231.04357483687804,1344,323
14.373478028740328,729,999
685.5596982142355,23,180
174.01209240790448,293,56
466.3532651287593,248,28
237.52101871445143,707,984
263.8485036102207,1946,20
139.99937190222764,1142,125
709.8236086835383,1330,17
284.8456138093628,852,9
18.47937490467222,215,250
1323.9761135897186,666,293
314.06063243655444,724,8
